SEP = ,
75.28,217.00,31.68,32.98,33.22,36.27,120.90,2.86,247.00,661.00
75.34,216.17,32.26,33.24,33.22,36.32,120.90,2.86,247.00,661.00
75.23,216.26,31.78,33.22,33.38,36.34,119.90,2.76,247.00,661.00
75.31,216.00,32.15,33.01,33.46,36.09,119.90,2.76,247.00,661.00
75.23,215.52,31.91,33.16,33.70,36.14,119.50,2.78,247.00,661.00
75.36,215.74,31.81,32.93,33.56,36.34,119.50,2.78,247.00,662.00
75.30,214.37,31.76,32.95,33.35,36.25,119.40,2.84,247.00,662.00
75.28,214.37,31.76,33.09,33.24,36.50,119.40,2.84,234.00,662.00
75.52,214.29,31.89,32.82,33.48,36.39,120.00,2.87,234.00,662.00
75.57,214.60,32.05,33.06,33.32,36.25,120.00,2.87,235.00,662.00
75.67,214.33,32.13,33.16,33.70,36.25,119.90,2.84,235.00,662.00
75.62,214.13,32.05,32.85,33.54,36.52,119.90,2.84,235.00,662.00
75.56,214.92,31.97,33.24,33.59,36.61,119.70,2.87,235.00,662.00
75.64,214.64,31.94,33.22,33.75,36.57,119.70,2.87,232.00,663.00
75.85,215.39,31.91,33.16,33.48,36.55,119.80,2.83,232.00,663.00
75.85,215.61,32.07,33.19,33.59,36.45,119.80,2.83,232.00,663.00
75.69,215.74,31.73,32.90,33.72,36.57,120.70,0.63,232.00,663.00
75.77,215.61,31.94,33.38,33.75,36.57,120.70,0.63,53.00,663.00
75.88,216.52,32.07,33.22,33.59,36.41,121.00,0.58,53.00,663.00
76.02,215.83,32.26,33.24,33.67,36.57,121.00,0.58,37.00,663.00
76.14,216.52,32.15,32.98,33.78,36.48,121.30,1.88,45.00,663.00
76.02,217.39,32.29,33.06,33.75,36.57,121.30,1.88,45.00,663.00
75.83,217.70,31.97,33.22,34.07,36.59,120.30,2.82,45.00,663.00
75.96,217.35,32.15,33.06,33.96,36.80,120.30,2.82,45.00,663.00
76.16,217.61,32.23,33.06,33.88,36.70,119.90,2.88,45.00,663.00
76.01,217.43,32.13,33.22,33.88,36.61,119.90,2.88,233.00,664.00
75.94,218.00,32.18,33.06,33.83,36.77,119.70,2.83,233.00,664.00
75.89,217.52,32.31,33.30,34.02,36.77,119.70,2.83,232.00,664.00
75.84,217.30,32.15,33.48,34.04,36.82,119.70,2.85,230.00,664.00
76.02,216.48,32.23,33.22,33.96,36.89,119.70,2.85,230.00,664.00
75.89,216.70,32.15,33.30,34.04,36.66,120.00,2.83,230.00,664.00
75.71,217.17,32.58,33.32,33.96,36.75,120.00,2.83,230.00,664.00
75.75,217.09,32.18,33.43,34.07,36.86,119.80,2.82,230.00,664.00
75.55,217.65,32.10,33.19,33.83,36.66,119.80,2.82,229.00,665.00
75.62,218.39,32.18,33.27,33.75,36.84,119.70,2.83,229.00,665.00
75.68,218.17,32.21,33.30,34.15,36.80,119.70,2.83,229.00,665.00
75.59,218.26,32.13,33.35,34.18,36.91,119.80,0.61,229.00,665.00
75.54,217.96,32.18,33.35,34.10,37.00,119.80,0.61,36.00,665.00
75.52,217.65,32.39,33.24,34.23,36.84,120.80,0.60,42.00,665.00
75.50,217.91,32.26,33.22,34.12,37.07,120.80,0.60,35.00,665.00
75.40,217.30,32.45,33.32,34.41,36.82,120.80,0.60,37.00,665.00
75.29,218.17,32.50,33.64,34.23,36.98,120.80,0.60,226.00,665.00
75.30,218.00,32.34,33.40,34.10,36.77,119.80,2.84,215.00,665.00
75.37,218.74,32.45,33.43,34.36,36.77,119.80,2.84,215.00,665.00
75.28,218.26,32.34,33.27,34.57,36.95,119.70,2.87,215.00,665.00
75.36,218.04,32.45,33.35,34.26,36.84,119.70,2.87,215.00,665.00
75.46,218.52,32.58,33.46,34.23,36.93,119.50,2.93,215.00,666.00
75.44,218.43,32.10,33.35,34.34,37.05,119.50,2.93,234.00,666.00
75.49,217.91,32.31,33.43,34.49,36.98,119.70,2.81,234.00,666.00
75.63,218.13,32.42,33.27,34.57,36.98,119.70,2.81,226.00,666.00
75.59,217.09,32.55,33.56,34.63,37.16,119.70,2.79,226.00,666.00
75.66,215.96,32.45,33.54,34.65,37.11,119.70,2.79,225.00,666.00
75.80,215.87,32.50,33.54,34.60,36.93,119.70,2.83,225.00,666.00
75.87,214.17,32.87,33.32,34.39,36.77,119.70,2.83,225.00,667.00
75.99,214.96,32.77,33.38,34.73,36.98,119.60,0.69,225.00,667.00
76.07,215.04,32.63,33.46,34.55,37.14,119.60,0.69,45.00,667.00
76.07,214.48,32.79,33.38,34.60,36.91,120.70,3.26,74.00,667.00
76.02,215.04,32.66,33.51,34.68,37.18,120.70,3.26,74.00,667.00
75.82,215.57,32.58,33.48,34.81,37.20,119.60,3.00,74.00,667.00
75.82,216.52,32.66,33.51,34.36,37.23,119.60,3.00,74.00,667.00
75.91,216.78,32.37,33.30,34.60,37.00,119.80,2.86,74.00,667.00
76.02,217.52,32.66,33.54,34.65,37.16,119.80,2.86,234.00,667.00
76.02,218.13,32.82,33.38,34.84,37.14,120.10,2.95,234.00,667.00
76.04,219.78,32.79,33.56,34.63,37.11,120.10,2.95,239.00,668.00
76.12,220.34,32.66,33.35,34.89,37.09,119.70,2.91,239.00,668.00
76.14,220.67,32.71,33.59,34.76,37.20,119.70,2.91,239.00,668.00
75.86,221.63,32.69,33.64,34.47,37.16,119.80,2.93,239.00,668.00
75.89,222.07,32.95,33.24,34.79,37.20,119.80,2.93,237.00,668.00
75.79,223.61,32.93,33.62,34.79,37.20,119.90,2.88,237.00,668.00
75.93,222.84,32.74,33.75,34.92,37.36,119.90,2.88,235.00,668.00
76.08,224.28,32.77,33.32,34.87,37.25,119.80,2.88,234.00,668.00
76.17,224.33,32.95,33.80,34.73,37.30,119.80,2.88,234.00,669.00
76.17,223.65,33.06,33.54,34.87,37.34,119.60,2.88,234.00,669.00
76.12,223.61,32.63,33.38,34.44,37.23,119.60,2.88,234.00,669.00
76.28,223.61,32.82,33.59,34.87,37.43,119.60,2.83,234.00,669.00
76.30,223.22,32.82,33.46,34.71,37.34,119.60,2.83,229.00,669.00
76.33,223.32,32.77,33.54,34.89,37.55,119.80,2.81,229.00,669.00
76.59,222.64,32.71,33.48,34.65,37.68,119.80,2.81,229.00,669.00
